"dateUTC","dateLocal","parameter","location","locationURL","value","unit","city","country","latitude","longitude"
2015-11-03 14:20:00,2015-11-03 19:50:00,"pm25","Anand Vihar","Anand+Vihar",365,"µg/m³","Delhi","IN",NA,NA
2015-11-03 14:40:00,2015-11-03 20:10:00,"pm25","Anand Vihar","Anand+Vihar",466,"µg/m³","Delhi","IN",NA,NA
2015-11-03 15:20:00,2015-11-03 20:50:00,"pm25","Anand Vihar","Anand+Vihar",466,"µg/m³","Delhi","IN",NA,NA
2015-11-03 15:40:00,2015-11-03 21:10:00,"pm25","Anand Vihar","Anand+Vihar",580,"µg/m³","Delhi","IN",NA,NA
2015-11-03 16:20:00,2015-11-03 21:50:00,"pm25","Anand Vihar","Anand+Vihar",580,"µg/m³","Delhi","IN",NA,NA
2015-11-03 16:40:00,2015-11-03 22:10:00,"pm25","Anand Vihar","Anand+Vihar",594,"µg/m³","Delhi","IN",NA,NA
2015-11-03 17:20:00,2015-11-03 22:50:00,"pm25","Anand Vihar","Anand+Vihar",594,"µg/m³","Delhi","IN",NA,NA
2015-11-03 17:40:00,2015-11-03 23:10:00,"pm25","Anand Vihar","Anand+Vihar",634,"µg/m³","Delhi","IN",NA,NA
2015-11-03 18:20:00,2015-11-03 23:50:00,"pm25","Anand Vihar","Anand+Vihar",634,"µg/m³","Delhi","IN",NA,NA
2015-11-03 18:40:00,2015-11-04 00:10:00,"pm25","Anand Vihar","Anand+Vihar",675,"µg/m³","Delhi","IN",NA,NA
2015-11-03 19:40:00,2015-11-04 01:10:00,"pm25","Anand Vihar","Anand+Vihar",737,"µg/m³","Delhi","IN",NA,NA
2015-11-03 20:35:00,2015-11-04 02:05:00,"pm25","Anand Vihar","Anand+Vihar",565,"µg/m³","Delhi","IN",NA,NA
2015-11-04 04:40:00,2015-11-04 10:10:00,"pm25","Anand Vihar","Anand+Vihar",511,"µg/m³","Delhi","IN",NA,NA
2015-11-04 05:40:00,2015-11-04 11:10:00,"pm25","Anand Vihar","Anand+Vihar",302,"µg/m³","Delhi","IN",NA,NA
2015-11-04 06:20:00,2015-11-04 11:50:00,"pm25","Anand Vihar","Anand+Vihar",302,"µg/m³","Delhi","IN",NA,NA
2015-11-04 06:40:00,2015-11-04 12:10:00,"pm25","Anand Vihar","Anand+Vihar",313,"µg/m³","Delhi","IN",NA,NA
2015-11-04 07:20:00,2015-11-04 12:50:00,"pm25","Anand Vihar","Anand+Vihar",313,"µg/m³","Delhi","IN",NA,NA
2015-11-04 07:40:00,2015-11-04 13:10:00,"pm25","Anand Vihar","Anand+Vihar",232,"µg/m³","Delhi","IN",NA,NA
2015-11-04 08:20:00,2015-11-04 13:50:00,"pm25","Anand Vihar","Anand+Vihar",232,"µg/m³","Delhi","IN",NA,NA
2015-11-04 08:40:00,2015-11-04 14:10:00,"pm25","Anand Vihar","Anand+Vihar",168,"µg/m³","Delhi","IN",NA,NA
2015-11-04 09:40:00,2015-11-04 15:10:00,"pm25","Anand Vihar","Anand+Vihar",149,"µg/m³","Delhi","IN",NA,NA
2015-11-04 10:20:00,2015-11-04 15:50:00,"pm25","Anand Vihar","Anand+Vihar",149,"µg/m³","Delhi","IN",NA,NA
2015-11-04 10:40:00,2015-11-04 16:10:00,"pm25","Anand Vihar","Anand+Vihar",130,"µg/m³","Delhi","IN",NA,NA
2015-11-04 11:15:00,2015-11-04 16:45:00,"pm25","Anand Vihar","Anand+Vihar",130,"µg/m³","Delhi","IN",NA,NA
2015-11-04 11:40:00,2015-11-04 17:10:00,"pm25","Anand Vihar","Anand+Vihar",166,"µg/m³","Delhi","IN",NA,NA
2015-11-04 12:15:00,2015-11-04 17:45:00,"pm25","Anand Vihar","Anand+Vihar",166,"µg/m³","Delhi","IN",NA,NA
2015-11-04 12:40:00,2015-11-04 18:10:00,"pm25","Anand Vihar","Anand+Vihar",233,"µg/m³","Delhi","IN",NA,NA
2015-11-04 13:20:00,2015-11-04 18:50:00,"pm25","Anand Vihar","Anand+Vihar",233,"µg/m³","Delhi","IN",NA,NA
2015-11-04 13:40:00,2015-11-04 19:10:00,"pm25","Anand Vihar","Anand+Vihar",332,"µg/m³","Delhi","IN",NA,NA
2015-11-04 14:20:00,2015-11-04 19:50:00,"pm25","Anand Vihar","Anand+Vihar",332,"µg/m³","Delhi","IN",NA,NA
2015-11-04 14:30:00,2015-11-04 20:00:00,"pm25","Anand Vihar","Anand+Vihar",401,"µg/m³","Delhi","IN",NA,NA
2015-11-04 15:20:00,2015-11-04 20:50:00,"pm25","Anand Vihar","Anand+Vihar",401,"µg/m³","Delhi","IN",NA,NA
2015-11-04 15:40:00,2015-11-04 21:10:00,"pm25","Anand Vihar","Anand+Vihar",360,"µg/m³","Delhi","IN",NA,NA
2015-11-04 16:20:00,2015-11-04 21:50:00,"pm25","Anand Vihar","Anand+Vihar",360,"µg/m³","Delhi","IN",NA,NA
2015-11-04 16:40:00,2015-11-04 22:10:00,"pm25","Anand Vihar","Anand+Vihar",428,"µg/m³","Delhi","IN",NA,NA
2015-11-04 17:20:00,2015-11-04 22:50:00,"pm25","Anand Vihar","Anand+Vihar",428,"µg/m³","Delhi","IN",NA,NA
2015-11-04 17:40:00,2015-11-04 23:10:00,"pm25","Anand Vihar","Anand+Vihar",377,"µg/m³","Delhi","IN",NA,NA
2015-11-04 18:20:00,2015-11-04 23:50:00,"pm25","Anand Vihar","Anand+Vihar",377,"µg/m³","Delhi","IN",NA,NA
2015-11-04 18:40:00,2015-11-05 00:10:00,"pm25","Anand Vihar","Anand+Vihar",434,"µg/m³","Delhi","IN",NA,NA
2015-11-04 19:20:00,2015-11-05 00:50:00,"pm25","Anand Vihar","Anand+Vihar",434,"µg/m³","Delhi","IN",NA,NA
2015-11-04 19:40:00,2015-11-05 01:10:00,"pm25","Anand Vihar","Anand+Vihar",434,"µg/m³","Delhi","IN",NA,NA
2015-11-04 20:20:00,2015-11-05 01:50:00,"pm25","Anand Vihar","Anand+Vihar",434,"µg/m³","Delhi","IN",NA,NA
2015-11-04 20:40:00,2015-11-05 02:10:00,"pm25","Anand Vihar","Anand+Vihar",335,"µg/m³","Delhi","IN",NA,NA
2015-11-04 21:20:00,2015-11-05 02:50:00,"pm25","Anand Vihar","Anand+Vihar",335,"µg/m³","Delhi","IN",NA,NA
2015-11-04 21:40:00,2015-11-05 03:10:00,"pm25","Anand Vihar","Anand+Vihar",375,"µg/m³","Delhi","IN",NA,NA
2015-11-04 22:20:00,2015-11-05 03:50:00,"pm25","Anand Vihar","Anand+Vihar",375,"µg/m³","Delhi","IN",NA,NA
2015-11-04 22:40:00,2015-11-05 04:10:00,"pm25","Anand Vihar","Anand+Vihar",406,"µg/m³","Delhi","IN",NA,NA
2015-11-04 23:20:00,2015-11-05 04:50:00,"pm25","Anand Vihar","Anand+Vihar",406,"µg/m³","Delhi","IN",NA,NA
2015-11-04 23:40:00,2015-11-05 05:10:00,"pm25","Anand Vihar","Anand+Vihar",401,"µg/m³","Delhi","IN",NA,NA
2015-11-05 00:20:00,2015-11-05 05:50:00,"pm25","Anand Vihar","Anand+Vihar",401,"µg/m³","Delhi","IN",NA,NA
2015-11-05 00:40:00,2015-11-05 06:10:00,"pm25","Anand Vihar","Anand+Vihar",216,"µg/m³","Delhi","IN",NA,NA
2015-11-05 01:20:00,2015-11-05 06:50:00,"pm25","Anand Vihar","Anand+Vihar",216,"µg/m³","Delhi","IN",NA,NA
2015-11-05 01:40:00,2015-11-05 07:10:00,"pm25","Anand Vihar","Anand+Vihar",193,"µg/m³","Delhi","IN",NA,NA
2015-11-05 02:20:00,2015-11-05 07:50:00,"pm25","Anand Vihar","Anand+Vihar",193,"µg/m³","Delhi","IN",NA,NA
2015-11-05 02:40:00,2015-11-05 08:10:00,"pm25","Anand Vihar","Anand+Vihar",157,"µg/m³","Delhi","IN",NA,NA
2015-11-05 03:20:00,2015-11-05 08:50:00,"pm25","Anand Vihar","Anand+Vihar",157,"µg/m³","Delhi","IN",NA,NA
2015-11-05 03:35:00,2015-11-05 09:05:00,"pm25","Anand Vihar","Anand+Vihar",104,"µg/m³","Delhi","IN",NA,NA
2015-11-05 04:20:00,2015-11-05 09:50:00,"pm25","Anand Vihar","Anand+Vihar",104,"µg/m³","Delhi","IN",NA,NA
2015-11-05 04:40:00,2015-11-05 10:10:00,"pm25","Anand Vihar","Anand+Vihar",98,"µg/m³","Delhi","IN",NA,NA
2015-11-05 05:20:00,2015-11-05 10:50:00,"pm25","Anand Vihar","Anand+Vihar",98,"µg/m³","Delhi","IN",NA,NA
2015-11-05 05:40:00,2015-11-05 11:10:00,"pm25","Anand Vihar","Anand+Vihar",102,"µg/m³","Delhi","IN",NA,NA
2015-11-05 06:20:00,2015-11-05 11:50:00,"pm25","Anand Vihar","Anand+Vihar",102,"µg/m³","Delhi","IN",NA,NA
2015-11-05 06:40:00,2015-11-05 12:10:00,"pm25","Anand Vihar","Anand+Vihar",90,"µg/m³","Delhi","IN",NA,NA
2015-11-05 07:20:00,2015-11-05 12:50:00,"pm25","Anand Vihar","Anand+Vihar",90,"µg/m³","Delhi","IN",NA,NA
2015-11-05 07:40:00,2015-11-05 13:10:00,"pm25","Anand Vihar","Anand+Vihar",68,"µg/m³","Delhi","IN",NA,NA
2015-11-05 08:20:00,2015-11-05 13:50:00,"pm25","Anand Vihar","Anand+Vihar",68,"µg/m³","Delhi","IN",NA,NA
2015-11-05 08:40:00,2015-11-05 14:10:00,"pm25","Anand Vihar","Anand+Vihar",47,"µg/m³","Delhi","IN",NA,NA
2015-11-05 09:20:00,2015-11-05 14:50:00,"pm25","Anand Vihar","Anand+Vihar",47,"µg/m³","Delhi","IN",NA,NA
2015-11-05 09:40:00,2015-11-05 15:10:00,"pm25","Anand Vihar","Anand+Vihar",69,"µg/m³","Delhi","IN",NA,NA
2015-11-05 10:20:00,2015-11-05 15:50:00,"pm25","Anand Vihar","Anand+Vihar",69,"µg/m³","Delhi","IN",NA,NA
2015-11-05 10:40:00,2015-11-05 16:10:00,"pm25","Anand Vihar","Anand+Vihar",86,"µg/m³","Delhi","IN",NA,NA
2015-11-05 11:20:00,2015-11-05 16:50:00,"pm25","Anand Vihar","Anand+Vihar",86,"µg/m³","Delhi","IN",NA,NA
2015-11-05 11:40:00,2015-11-05 17:10:00,"pm25","Anand Vihar","Anand+Vihar",117,"µg/m³","Delhi","IN",NA,NA
2015-11-05 12:20:00,2015-11-05 17:50:00,"pm25","Anand Vihar","Anand+Vihar",117,"µg/m³","Delhi","IN",NA,NA
2015-11-05 12:40:00,2015-11-05 18:10:00,"pm25","Anand Vihar","Anand+Vihar",200,"µg/m³","Delhi","IN",NA,NA
2015-11-05 13:20:00,2015-11-05 18:50:00,"pm25","Anand Vihar","Anand+Vihar",200,"µg/m³","Delhi","IN",NA,NA
2015-11-05 13:40:00,2015-11-05 19:10:00,"pm25","Anand Vihar","Anand+Vihar",160,"µg/m³","Delhi","IN",NA,NA
2015-11-05 14:20:00,2015-11-05 19:50:00,"pm25","Anand Vihar","Anand+Vihar",160,"µg/m³","Delhi","IN",NA,NA
2015-11-05 14:40:00,2015-11-05 20:10:00,"pm25","Anand Vihar","Anand+Vihar",116,"µg/m³","Delhi","IN",NA,NA
2015-11-05 15:00:00,2015-11-05 20:30:00,"pm25","Anand Vihar","Anand+Vihar",116,"µg/m³","Delhi","IN",NA,NA
2015-11-05 16:30:00,2015-11-05 22:00:00,"pm25","Anand Vihar","Anand+Vihar",82,"µg/m³","Delhi","IN",NA,NA
2015-11-05 20:20:00,2015-11-06 01:50:00,"pm25","Anand Vihar","Anand+Vihar",65,"µg/m³","Delhi","IN",NA,NA
2015-11-05 22:30:00,2015-11-06 04:00:00,"pm25","Anand Vihar","Anand+Vihar",123,"µg/m³","Delhi","IN",NA,NA
2015-11-06 02:20:00,2015-11-06 07:50:00,"pm25","Anand Vihar","Anand+Vihar",92,"µg/m³","Delhi","IN",NA,NA
2015-11-06 04:10:00,2015-11-06 09:40:00,"pm25","Anand Vihar","Anand+Vihar",136,"µg/m³","Delhi","IN",NA,NA
2015-11-06 05:00:00,2015-11-06 10:30:00,"pm25","Anand Vihar","Anand+Vihar",134,"µg/m³","Delhi","IN",NA,NA
2015-11-06 06:20:00,2015-11-06 11:50:00,"pm25","Anand Vihar","Anand+Vihar",122,"µg/m³","Delhi","IN",NA,NA
2015-11-06 06:35:00,2015-11-06 12:05:00,"pm25","Anand Vihar","Anand+Vihar",153,"µg/m³","Delhi","IN",NA,NA
2015-11-06 07:20:00,2015-11-06 12:50:00,"pm25","Anand Vihar","Anand+Vihar",153,"µg/m³","Delhi","IN",NA,NA
2015-11-06 07:40:00,2015-11-06 13:10:00,"pm25","Anand Vihar","Anand+Vihar",121,"µg/m³","Delhi","IN",NA,NA
2015-11-06 07:50:00,2015-11-06 13:20:00,"pm25","Anand Vihar","Anand+Vihar",121,"µg/m³","Delhi","IN",NA,NA
2015-11-06 08:30:00,2015-11-06 14:00:00,"pm25","Anand Vihar","Anand+Vihar",101,"µg/m³","Delhi","IN",NA,NA
2015-11-06 09:10:00,2015-11-06 14:40:00,"pm25","Anand Vihar","Anand+Vihar",101,"µg/m³","Delhi","IN",NA,NA
2015-11-06 09:35:00,2015-11-06 15:05:00,"pm25","Anand Vihar","Anand+Vihar",109,"µg/m³","Delhi","IN",NA,NA
2015-11-06 10:10:00,2015-11-06 15:40:00,"pm25","Anand Vihar","Anand+Vihar",109,"µg/m³","Delhi","IN",NA,NA
2015-11-06 10:30:00,2015-11-06 16:00:00,"pm25","Anand Vihar","Anand+Vihar",151,"µg/m³","Delhi","IN",NA,NA
2015-11-06 11:10:00,2015-11-06 16:40:00,"pm25","Anand Vihar","Anand+Vihar",151,"µg/m³","Delhi","IN",NA,NA
2015-11-06 11:20:00,2015-11-06 16:50:00,"pm25","Anand Vihar","Anand+Vihar",151,"µg/m³","Delhi","IN",NA,NA
2015-11-06 11:55:00,2015-11-06 17:25:00,"pm25","Anand Vihar","Anand+Vihar",164,"µg/m³","Delhi","IN",NA,NA
2015-11-06 12:30:00,2015-11-06 18:00:00,"pm25","Anand Vihar","Anand+Vihar",309,"µg/m³","Delhi","IN",NA,NA
2015-11-06 13:10:00,2015-11-06 18:40:00,"pm25","Anand Vihar","Anand+Vihar",309,"µg/m³","Delhi","IN",NA,NA
2015-11-06 13:30:00,2015-11-06 19:00:00,"pm25","Anand Vihar","Anand+Vihar",380,"µg/m³","Delhi","IN",NA,NA
2015-11-06 14:05:00,2015-11-06 19:35:00,"pm25","Anand Vihar","Anand+Vihar",380,"µg/m³","Delhi","IN",NA,NA
2015-11-06 14:30:00,2015-11-06 20:00:00,"pm25","Anand Vihar","Anand+Vihar",357,"µg/m³","Delhi","IN",NA,NA
2015-11-06 15:10:00,2015-11-06 20:40:00,"pm25","Anand Vihar","Anand+Vihar",357,"µg/m³","Delhi","IN",NA,NA
2015-11-06 15:20:00,2015-11-06 20:50:00,"pm25","Anand Vihar","Anand+Vihar",357,"µg/m³","Delhi","IN",NA,NA
2015-11-06 16:10:00,2015-11-06 21:40:00,"pm25","Anand Vihar","Anand+Vihar",349,"µg/m³","Delhi","IN",NA,NA
2015-11-06 16:30:00,2015-11-06 22:00:00,"pm25","Anand Vihar","Anand+Vihar",494,"µg/m³","Delhi","IN",NA,NA
2015-11-06 17:10:00,2015-11-06 22:40:00,"pm25","Anand Vihar","Anand+Vihar",494,"µg/m³","Delhi","IN",NA,NA
2015-11-06 17:25:00,2015-11-06 22:55:00,"pm25","Anand Vihar","Anand+Vihar",494,"µg/m³","Delhi","IN",NA,NA
2015-11-06 18:10:00,2015-11-06 23:40:00,"pm25","Anand Vihar","Anand+Vihar",447,"µg/m³","Delhi","IN",NA,NA
2015-11-06 18:30:00,2015-11-07 00:00:00,"pm25","Anand Vihar","Anand+Vihar",504,"µg/m³","Delhi","IN",NA,NA
2015-11-06 19:10:00,2015-11-07 00:40:00,"pm25","Anand Vihar","Anand+Vihar",504,"µg/m³","Delhi","IN",NA,NA
2015-11-06 19:30:00,2015-11-07 01:00:00,"pm25","Anand Vihar","Anand+Vihar",488,"µg/m³","Delhi","IN",NA,NA
2015-11-06 20:10:00,2015-11-07 01:40:00,"pm25","Anand Vihar","Anand+Vihar",488,"µg/m³","Delhi","IN",NA,NA
2015-11-06 20:30:00,2015-11-07 02:00:00,"pm25","Anand Vihar","Anand+Vihar",422,"µg/m³","Delhi","IN",NA,NA
2015-11-06 21:10:00,2015-11-07 02:40:00,"pm25","Anand Vihar","Anand+Vihar",422,"µg/m³","Delhi","IN",NA,NA
2015-11-06 21:30:00,2015-11-07 03:00:00,"pm25","Anand Vihar","Anand+Vihar",442,"µg/m³","Delhi","IN",NA,NA
2015-11-06 22:10:00,2015-11-07 03:40:00,"pm25","Anand Vihar","Anand+Vihar",442,"µg/m³","Delhi","IN",NA,NA
2015-11-06 22:25:00,2015-11-07 03:55:00,"pm25","Anand Vihar","Anand+Vihar",442,"µg/m³","Delhi","IN",NA,NA
2015-11-07 06:10:00,2015-11-07 11:40:00,"pm25","Anand Vihar","Anand+Vihar",514,"µg/m³","Delhi","IN",NA,NA
2015-11-07 06:30:00,2015-11-07 12:00:00,"pm25","Anand Vihar","Anand+Vihar",737,"µg/m³","Delhi","IN",NA,NA
2015-11-07 07:10:00,2015-11-07 12:40:00,"pm25","Anand Vihar","Anand+Vihar",737,"µg/m³","Delhi","IN",NA,NA
2015-11-07 07:30:00,2015-11-07 13:00:00,"pm25","Anand Vihar","Anand+Vihar",716,"µg/m³","Delhi","IN",NA,NA
2015-11-07 08:10:00,2015-11-07 13:40:00,"pm25","Anand Vihar","Anand+Vihar",716,"µg/m³","Delhi","IN",NA,NA
2015-11-07 08:25:00,2015-11-07 13:55:00,"pm25","Anand Vihar","Anand+Vihar",716,"µg/m³","Delhi","IN",NA,NA
2015-11-07 09:10:00,2015-11-07 14:40:00,"pm25","Anand Vihar","Anand+Vihar",456,"µg/m³","Delhi","IN",NA,NA
2015-11-07 09:30:00,2015-11-07 15:00:00,"pm25","Anand Vihar","Anand+Vihar",344,"µg/m³","Delhi","IN",NA,NA
2015-11-07 10:05:00,2015-11-07 15:35:00,"pm25","Anand Vihar","Anand+Vihar",344,"µg/m³","Delhi","IN",NA,NA
2015-11-07 10:25:00,2015-11-07 15:55:00,"pm25","Anand Vihar","Anand+Vihar",344,"µg/m³","Delhi","IN",NA,NA
2015-11-07 10:35:00,2015-11-07 16:05:00,"pm25","Anand Vihar","Anand+Vihar",293,"µg/m³","Delhi","IN",NA,NA
2015-11-07 11:30:00,2015-11-07 17:00:00,"pm25","Anand Vihar","Anand+Vihar",326,"µg/m³","Delhi","IN",NA,NA
2015-11-07 12:10:00,2015-11-07 17:40:00,"pm25","Anand Vihar","Anand+Vihar",326,"µg/m³","Delhi","IN",NA,NA
2015-11-07 12:30:00,2015-11-07 18:00:00,"pm25","Anand Vihar","Anand+Vihar",341,"µg/m³","Delhi","IN",NA,NA
2015-11-07 13:15:00,2015-11-07 18:45:00,"pm25","Anand Vihar","Anand+Vihar",341,"µg/m³","Delhi","IN",NA,NA
2015-11-07 13:30:00,2015-11-07 19:00:00,"pm25","Anand Vihar","Anand+Vihar",393,"µg/m³","Delhi","IN",NA,NA
2015-11-07 14:00:00,2015-11-07 19:30:00,"pm25","Anand Vihar","Anand+Vihar",393,"µg/m³","Delhi","IN",NA,NA
2015-11-07 14:30:00,2015-11-07 20:00:00,"pm25","Anand Vihar","Anand+Vihar",409,"µg/m³","Delhi","IN",NA,NA
2015-11-07 15:05:00,2015-11-07 20:35:00,"pm25","Anand Vihar","Anand+Vihar",409,"µg/m³","Delhi","IN",NA,NA
2015-11-07 15:30:00,2015-11-07 21:00:00,"pm25","Anand Vihar","Anand+Vihar",519,"µg/m³","Delhi","IN",NA,NA
2015-11-07 16:10:00,2015-11-07 21:40:00,"pm25","Anand Vihar","Anand+Vihar",519,"µg/m³","Delhi","IN",NA,NA
2015-11-07 16:30:00,2015-11-07 22:00:00,"pm25","Anand Vihar","Anand+Vihar",507,"µg/m³","Delhi","IN",NA,NA
2015-11-07 17:10:00,2015-11-07 22:40:00,"pm25","Anand Vihar","Anand+Vihar",507,"µg/m³","Delhi","IN",NA,NA
2015-11-07 17:30:00,2015-11-07 23:00:00,"pm25","Anand Vihar","Anand+Vihar",600,"µg/m³","Delhi","IN",NA,NA
2015-11-07 18:10:00,2015-11-07 23:40:00,"pm25","Anand Vihar","Anand+Vihar",600,"µg/m³","Delhi","IN",NA,NA
2015-11-07 18:30:00,2015-11-08 00:00:00,"pm25","Anand Vihar","Anand+Vihar",445,"µg/m³","Delhi","IN",NA,NA
2015-11-07 19:10:00,2015-11-08 00:40:00,"pm25","Anand Vihar","Anand+Vihar",445,"µg/m³","Delhi","IN",NA,NA
2015-11-07 19:30:00,2015-11-08 01:00:00,"pm25","Anand Vihar","Anand+Vihar",431,"µg/m³","Delhi","IN",NA,NA
2015-11-07 20:10:00,2015-11-08 01:40:00,"pm25","Anand Vihar","Anand+Vihar",431,"µg/m³","Delhi","IN",NA,NA
2015-11-09 05:10:00,2015-11-09 10:40:00,"pm25","Anand Vihar","Anand+Vihar",240,"µg/m³","Delhi","IN",NA,NA
2015-11-09 05:30:00,2015-11-09 11:00:00,"pm25","Anand Vihar","Anand+Vihar",225,"µg/m³","Delhi","IN",NA,NA
2015-11-09 06:10:00,2015-11-09 11:40:00,"pm25","Anand Vihar","Anand+Vihar",225,"µg/m³","Delhi","IN",NA,NA
2015-11-09 07:40:00,2015-11-09 13:10:00,"pm25","Anand Vihar","Anand+Vihar",168,"µg/m³","Delhi","IN",NA,NA
2015-11-09 08:30:00,2015-11-09 14:00:00,"pm25","Anand Vihar","Anand+Vihar",181,"µg/m³","Delhi","IN",NA,NA
2015-11-09 09:00:00,2015-11-09 14:30:00,"pm25","Anand Vihar","Anand+Vihar",181,"µg/m³","Delhi","IN",NA,NA
2015-11-09 09:25:00,2015-11-09 14:55:00,"pm25","Anand Vihar","Anand+Vihar",181,"µg/m³","Delhi","IN",NA,NA
2015-11-09 10:10:00,2015-11-09 15:40:00,"pm25","Anand Vihar","Anand+Vihar",146,"µg/m³","Delhi","IN",NA,NA
2015-11-09 10:30:00,2015-11-09 16:00:00,"pm25","Anand Vihar","Anand+Vihar",159,"µg/m³","Delhi","IN",NA,NA
2015-11-09 11:10:00,2015-11-09 16:40:00,"pm25","Anand Vihar","Anand+Vihar",159,"µg/m³","Delhi","IN",NA,NA
2015-11-09 11:25:00,2015-11-09 16:55:00,"pm25","Anand Vihar","Anand+Vihar",159,"µg/m³","Delhi","IN",NA,NA
2015-11-09 11:55:00,2015-11-09 17:25:00,"pm25","Anand Vihar","Anand+Vihar",143,"µg/m³","Delhi","IN",NA,NA
2015-11-09 12:50:00,2015-11-09 18:20:00,"pm25","Anand Vihar","Anand+Vihar",233,"µg/m³","Delhi","IN",NA,NA
2015-11-09 13:35:00,2015-11-09 19:05:00,"pm25","Anand Vihar","Anand+Vihar",287,"µg/m³","Delhi","IN",NA,NA
2015-11-09 14:05:00,2015-11-09 19:35:00,"pm25","Anand Vihar","Anand+Vihar",287,"µg/m³","Delhi","IN",NA,NA
2015-11-09 14:20:00,2015-11-09 19:50:00,"pm25","Anand Vihar","Anand+Vihar",287,"µg/m³","Delhi","IN",NA,NA
2015-11-09 15:10:00,2015-11-09 20:40:00,"pm25","Anand Vihar","Anand+Vihar",344,"µg/m³","Delhi","IN",NA,NA
2015-11-09 15:30:00,2015-11-09 21:00:00,"pm25","Anand Vihar","Anand+Vihar",400,"µg/m³","Delhi","IN",NA,NA
2015-11-09 16:10:00,2015-11-09 21:40:00,"pm25","Anand Vihar","Anand+Vihar",400,"µg/m³","Delhi","IN",NA,NA
2015-11-09 16:20:00,2015-11-09 21:50:00,"pm25","Anand Vihar","Anand+Vihar",400,"µg/m³","Delhi","IN",NA,NA
2015-11-09 17:05:00,2015-11-09 22:35:00,"pm25","Anand Vihar","Anand+Vihar",410,"µg/m³","Delhi","IN",NA,NA
2015-11-09 17:30:00,2015-11-09 23:00:00,"pm25","Anand Vihar","Anand+Vihar",440,"µg/m³","Delhi","IN",NA,NA
2015-11-09 18:10:00,2015-11-09 23:40:00,"pm25","Anand Vihar","Anand+Vihar",440,"µg/m³","Delhi","IN",NA,NA
2015-11-09 18:30:00,2015-11-10 00:00:00,"pm25","Anand Vihar","Anand+Vihar",519,"µg/m³","Delhi","IN",NA,NA
2015-11-09 19:10:00,2015-11-10 00:40:00,"pm25","Anand Vihar","Anand+Vihar",519,"µg/m³","Delhi","IN",NA,NA
2015-11-09 19:30:00,2015-11-10 01:00:00,"pm25","Anand Vihar","Anand+Vihar",461,"µg/m³","Delhi","IN",NA,NA
2015-11-09 20:10:00,2015-11-10 01:40:00,"pm25","Anand Vihar","Anand+Vihar",461,"µg/m³","Delhi","IN",NA,NA
2015-11-09 20:30:00,2015-11-10 02:00:00,"pm25","Anand Vihar","Anand+Vihar",402,"µg/m³","Delhi","IN",NA,NA
2015-11-09 21:10:00,2015-11-10 02:40:00,"pm25","Anand Vihar","Anand+Vihar",402,"µg/m³","Delhi","IN",NA,NA
2015-11-09 21:30:00,2015-11-10 03:00:00,"pm25","Anand Vihar","Anand+Vihar",390,"µg/m³","Delhi","IN",NA,NA
2015-11-09 22:10:00,2015-11-10 03:40:00,"pm25","Anand Vihar","Anand+Vihar",390,"µg/m³","Delhi","IN",NA,NA
2015-11-09 22:30:00,2015-11-10 04:00:00,"pm25","Anand Vihar","Anand+Vihar",313,"µg/m³","Delhi","IN",NA,NA
2015-11-09 23:10:00,2015-11-10 04:40:00,"pm25","Anand Vihar","Anand+Vihar",313,"µg/m³","Delhi","IN",NA,NA
2015-11-09 23:30:00,2015-11-10 05:00:00,"pm25","Anand Vihar","Anand+Vihar",291,"µg/m³","Delhi","IN",NA,NA
2015-11-10 00:10:00,2015-11-10 05:40:00,"pm25","Anand Vihar","Anand+Vihar",291,"µg/m³","Delhi","IN",NA,NA
2015-11-10 00:30:00,2015-11-10 06:00:00,"pm25","Anand Vihar","Anand+Vihar",281,"µg/m³","Delhi","IN",NA,NA
2015-11-10 01:10:00,2015-11-10 06:40:00,"pm25","Anand Vihar","Anand+Vihar",281,"µg/m³","Delhi","IN",NA,NA
2015-11-10 01:30:00,2015-11-10 07:00:00,"pm25","Anand Vihar","Anand+Vihar",273,"µg/m³","Delhi","IN",NA,NA
2015-11-10 02:10:00,2015-11-10 07:40:00,"pm25","Anand Vihar","Anand+Vihar",273,"µg/m³","Delhi","IN",NA,NA
2015-11-10 02:30:00,2015-11-10 08:00:00,"pm25","Anand Vihar","Anand+Vihar",243,"µg/m³","Delhi","IN",NA,NA
2015-11-10 03:10:00,2015-11-10 08:40:00,"pm25","Anand Vihar","Anand+Vihar",243,"µg/m³","Delhi","IN",NA,NA
2015-11-10 03:30:00,2015-11-10 09:00:00,"pm25","Anand Vihar","Anand+Vihar",231,"µg/m³","Delhi","IN",NA,NA
2015-11-10 04:10:00,2015-11-10 09:40:00,"pm25","Anand Vihar","Anand+Vihar",231,"µg/m³","Delhi","IN",NA,NA
2015-11-10 04:30:00,2015-11-10 10:00:00,"pm25","Anand Vihar","Anand+Vihar",251,"µg/m³","Delhi","IN",NA,NA
2015-11-10 05:00:00,2015-11-10 10:30:00,"pm25","Anand Vihar","Anand+Vihar",251,"µg/m³","Delhi","IN",NA,NA
2015-11-10 07:10:00,2015-11-10 12:40:00,"pm25","Anand Vihar","Anand+Vihar",303,"µg/m³","Delhi","IN",NA,NA
2015-11-10 07:30:00,2015-11-10 13:00:00,"pm25","Anand Vihar","Anand+Vihar",324,"µg/m³","Delhi","IN",NA,NA
